lat,lon,elevation_m,in_camp,unix_time,distance_from_camp_m
-3.575186899,35.12333166,1078,1,1520742425,61.8091
-3.57518529,35.12333315,1078,1,1520742430,61.6504
-3.575183949,35.12333607,1078,1,1520742435,61.3327
-3.575183446,35.12333704,1078,1,1520742440,61.2272
-3.575183915,35.12333833,1079,1,1520742445,61.0816
-3.575183915,35.12333836,1079,1,1520742450,61.0779
-3.575184217,35.12333836,1079,1,1520742455,61.0764
-3.575184301,35.12333831,1079,1,1520742460,61.0816
-3.575184301,35.1233383,1079,1,1520742465,61.0835
-3.575184301,35.1233383,1079,1,1520742470,61.0835
-3.575184301,35.12333836,1079,1,1520742475,61.076
-3.575184357,35.12333838,1079,1,1520742480,61.0739
-3.575184385,35.12333838,1079,1,1520742485,61.0738
-3.575184385,35.12333838,1079,1,1520742490,61.0738
-3.575184385,35.12333838,1079,1,1520742495,61.0738
-3.575184385,35.12333838,1079,1,1520742500,61.0738
-3.575184334,35.12333838,1079,1,1520742505,61.074
-3.575184301,35.12333838,1079,1,1520742510,61.0742
-3.575184301,35.12333833,1079,1,1520742515,61.0798
-3.575184301,35.1233383,1079,1,1520742520,61.0835
-3.575184301,35.1233383,1079,1,1520742525,61.0835
-3.575184301,35.12333825,1079,1,1520742530,61.0891
-3.575184301,35.12333821,1079,1,1520742535,61.0928
-3.575184301,35.12333821,1079,1,1520742540,61.0928
-3.575184301,35.12333816,1079,1,1520742545,61.0984
-3.575184301,35.12333803,1079,1,1520742550,61.1133
-3.575184301,35.12333796,1079,1,1520742555,61.1207
-3.575184301,35.12333791,1079,1,1520742560,61.1263
-3.575184301,35.12333788,1079,1,1520742565,61.13
-3.575184301,35.12333783,1079,1,1520742570,61.1356
-3.575184251,35.12333779,1079,1,1520742575,61.1396
-3.575184217,35.12333774,1079,1,1520742580,61.1453
-3.575184217,35.12333771,1079,1,1520742585,61.149
-3.575184217,35.12333766,1079,1,1520742590,61.1546
-3.575184217,35.12333753,1079,1,1520742595,61.1695
-3.575184217,35.12333741,1079,1,1520742600,61.1825
-3.575184217,35.12333738,1079,1,1520742605,61.1862
-3.575184217,35.12333733,1079,1,1520742610,61.1918
-3.575184217,35.12333724,1079,1,1520742615,61.2011
-3.575184167,35.12333716,1079,1,1520742620,61.2107
-3.575184133,35.12333712,1079,1,1520742625,61.2146
-3.575184133,35.12333702,1079,1,1520742630,61.2257
-3.575183982,35.12333595,1079,1,1520742635,61.3456
